Frame,ID,Type,X,Y,Team
659,27,referee,1714,899,-1
659,155,referee,930,564,-1
659,186,referee,917,335,-1
659,1,ball,301,532,-1
660,27,referee,1716,898,-1
660,155,referee,927,566,-1
660,186,referee,917,335,-1
660,1,ball,325,524,-1
661,2,player,373,449,2
661,27,referee,1714,897,-1
661,155,referee,925,567,-1
661,186,referee,917,335,-1
661,1,ball,349,518,-1
662,2,player,375,450,2
662,27,referee,1712,895,-1
662,155,referee,924,566,-1
662,186,referee,917,336,-1
662,1,ball,373,512,-1
663,2,player,376,451,2
663,27,referee,1710,894,-1
663,155,referee,922,567,-1
663,186,referee,917,337,-1
663,1,ball,397,506,-1
664,2,player,377,451,2
664,27,referee,1710,893,-1
664,155,referee,921,565,-1
664,186,referee,917,336,-1
664,1,ball,420,499,-1
665,2,player,378,450,2
665,27,referee,1707,892,-1
665,155,referee,920,565,-1
665,186,referee,916,336,-1
665,1,ball,443,493,-1
666,27,referee,1707,892,-1
666,155,referee,919,566,-1
666,186,referee,916,337,-1
666,1,ball,466,488,-1
667,27,referee,1706,892,-1
667,155,referee,919,565,-1
667,186,referee,917,337,-1
667,1,ball,490,482,-1
668,27,referee,1705,893,-1
668,155,referee,918,564,-1
668,186,referee,917,337,-1
668,1,ball,512,477,-1
669,27,referee,1706,891,-1
669,155,referee,918,564,-1
669,186,referee,918,338,-1
669,1,ball,535,472,-1
670,155,referee,917,564,-1
670,27,referee,1704,889,-1
670,15,referee,1143,514,-1
670,186,referee,918,338,-1
670,1,ball,558,466,-1
671,27,referee,1703,888,-1
671,155,referee,917,564,-1
671,186,referee,918,339,-1
671,1,ball,581,461,-1
672,155,referee,915,562,-1
672,27,referee,1705,886,-1
672,186,referee,918,338,-1
672,1,ball,605,454,-1
673,155,referee,916,561,-1
673,27,referee,1701,883,-1
673,186,referee,918,339,-1
673,1,ball,626,451,-1
674,27,referee,1701,882,-1
674,155,referee,915,560,-1
674,186,referee,919,338,-1
674,1,ball,647,447,-1
675,27,referee,1702,881,-1
675,155,referee,915,560,-1
675,186,referee,919,338,-1
675,1,ball,667,443,-1
676,27,referee,1705,881,-1
676,155,referee,915,559,-1
676,186,referee,919,337,-1
676,1,ball,688,439,-1
677,30,player,787,427,2
677,27,referee,1707,881,-1
677,155,referee,915,559,-1
677,186,referee,918,338,-1
677,1,ball,709,435,-1
678,30,player,787,427,2
678,27,referee,1710,882,-1
678,155,referee,914,559,-1
678,186,referee,917,337,-1
678,1,ball,730,431,-1
679,30,player,787,427,2
679,27,referee,1711,881,-1
679,155,referee,913,556,-1
679,186,referee,917,337,-1
679,1,ball,749,429,-1
680,30,player,787,425,2
680,27,referee,1712,879,-1
680,155,referee,911,557,-1
680,1,ball,768,427,-1
681,30,player,788,425,2
681,27,referee,1715,878,-1
681,155,referee,910,555,-1
681,1,ball,787,425,-1
682,30,player,787,425,2
682,27,referee,1716,877,-1
682,155,referee,910,555,-1
682,1,ball,806,423,-1
683,30,player,786,426,2
683,27,referee,1718,875,-1
683,155,referee,908,554,-1
683,1,ball,825,421,-1
684,30,player,785,425,2
684,155,referee,908,553,-1
684,27,referee,1719,872,-1
684,1,ball,845,419,-1
685,30,player,785,425,2
685,155,referee,908,553,-1
685,27,referee,1721,868,-1
685,1,ball,864,417,-1
686,155,referee,909,552,-1
686,27,referee,1722,873,-1
686,1,ball,883,416,-1
687,155,referee,910,552,-1
687,27,referee,1722,875,-1
687,1,ball,901,412,-1
688,155,referee,909,551,-1
688,209,referee,901,331,-1
688,27,referee,1724,873,-1
688,1,ball,918,414,-1
689,155,referee,907,551,-1
689,209,referee,900,330,-1
689,27,referee,1725,871,-1
689,1,ball,935,416,-1
690,155,referee,909,552,-1
690,27,referee,1727,875,-1
690,209,referee,899,330,-1
690,1,ball,954,413,-1
691,155,referee,908,552,-1
691,27,referee,1728,875,-1
691,209,referee,897,331,-1
691,1,ball,974,413,-1
692,155,referee,909,552,-1
692,27,referee,1729,875,-1
692,209,referee,895,330,-1
692,1,ball,990,417,-1
693,27,referee,1731,874,-1
693,155,referee,909,551,-1
693,209,referee,892,329,-1
693,1,ball,1008,418,-1
694,155,referee,910,552,-1
694,27,referee,1732,873,-1
694,209,referee,890,330,-1
694,1,ball,1027,420,-1
695,155,referee,912,551,-1
695,27,referee,1733,871,-1
695,209,referee,888,329,-1
695,1,ball,1044,426,-1
696,155,referee,916,552,-1
696,27,referee,1734,870,-1
696,209,referee,888,329,-1
696,1,ball,1061,426,-1
697,155,referee,916,552,-1
697,27,referee,1735,869,-1
697,209,referee,887,329,-1
697,1,ball,1078,429,-1
698,155,referee,916,550,-1
698,27,referee,1736,870,-1
698,209,referee,886,330,-1
698,1,ball,1096,432,-1
699,155,referee,917,550,-1
699,27,referee,1736,873,-1
699,209,referee,885,331,-1
699,1,ball,1114,437,-1
700,155,referee,919,550,-1
700,27,referee,1735,873,-1
700,209,referee,883,331,-1
700,1,ball,1132,442,-1
701,155,referee,921,550,-1
701,27,referee,1738,875,-1
701,209,referee,882,331,-1
701,1,ball,1150,446,-1
702,27,referee,1741,873,-1
702,155,referee,923,551,-1
702,209,referee,880,332,-1
702,1,ball,1168,451,-1
703,155,referee,928,551,-1
703,27,referee,1741,872,-1
703,209,referee,879,332,-1
703,1,ball,1186,457,-1
704,155,referee,933,551,-1
704,27,referee,1744,874,-1
704,209,referee,878,331,-1
704,1,ball,1202,463,-1
705,155,referee,933,551,-1
705,27,referee,1746,872,-1
705,209,referee,876,332,-1
705,1,ball,1219,470,-1
706,155,referee,935,551,-1
706,27,referee,1745,873,-1
706,209,referee,876,332,-1
706,1,ball,1235,476,-1
707,155,referee,936,551,-1
707,27,referee,1744,873,-1
707,209,referee,874,332,-1
707,1,ball,1252,483,-1
708,155,referee,937,550,-1
708,27,referee,1743,874,-1
708,209,referee,873,331,-1
708,1,ball,1268,490,-1
709,27,referee,1742,874,-1
709,155,referee,938,550,-1
709,209,referee,870,332,-1
709,1,ball,1285,496,-1
710,155,referee,940,551,-1
710,27,referee,1744,873,-1
710,1,ball,1300,504,-1
711,155,referee,941,550,-1
711,27,referee,1745,873,-1
711,1,ball,1315,511,-1
712,155,referee,945,549,-1
712,27,referee,1748,873,-1
712,1,ball,1329,521,-1
713,155,referee,947,550,-1
713,27,referee,1751,873,-1
713,1,ball,1344,529,-1
714,155,referee,947,551,-1
714,27,referee,1750,871,-1
714,1,ball,1358,537,-1
715,155,referee,947,549,-1
715,27,referee,1750,873,-1
715,222,referee,852,333,-1
715,1,ball,1372,545,-1
716,27,referee,1749,875,-1
716,155,referee,948,549,-1
716,222,referee,849,333,-1
716,1,ball,1386,553,-1
717,27,referee,1749,875,-1
717,155,referee,950,548,-1
717,222,referee,850,333,-1
717,1,ball,1380,551,-1
718,27,referee,1753,873,-1
718,155,referee,952,548,-1
718,222,referee,849,333,-1
718,1,ball,1375,548,-1
719,27,referee,1756,873,-1
719,155,referee,954,550,-1
719,222,referee,847,333,-1
719,1,ball,1370,546,-1
720,27,referee,1758,873,-1
720,155,referee,958,550,-1
720,222,referee,843,334,-1
720,1,ball,1365,544,-1
721,27,referee,1757,873,-1
721,155,referee,962,550,-1
721,222,referee,842,334,-1
721,1,ball,1360,542,-1
722,27,referee,1756,872,-1
722,155,referee,963,550,-1
722,222,referee,839,333,-1
722,1,ball,1355,540,-1
723,27,referee,1754,873,-1
723,155,referee,963,548,-1
723,222,referee,836,333,-1
723,1,ball,1349,537,-1
724,27,referee,1755,874,-1
724,155,referee,963,548,-1
724,222,referee,833,333,-1
724,1,ball,1344,535,-1
725,27,referee,1755,873,-1
725,155,referee,962,547,-1
725,222,referee,829,334,-1
725,1,ball,1339,533,-1
726,27,referee,1757,873,-1
726,155,referee,962,546,-1
726,222,referee,827,334,-1
726,1,ball,1334,531,-1
727,27,referee,1759,873,-1
727,155,referee,962,546,-1
727,222,referee,823,335,-1
727,1,ball,1329,528,-1
728,27,referee,1761,871,-1
728,155,referee,961,549,-1
728,1,ball,1324,526,-1
729,27,referee,1763,871,-1
729,155,referee,963,547,-1
729,1,ball,1308,521,-1
730,27,referee,1762,872,-1
730,155,referee,964,546,-1
730,1,ball,1292,514,-1
731,27,referee,1762,870,-1
731,155,referee,967,547,-1
731,1,ball,1275,508,-1
732,27,referee,1764,869,-1
732,155,referee,965,546,-1
732,222,referee,807,336,-1
732,1,ball,1259,501,-1
733,27,referee,1765,870,-1
733,155,referee,966,545,-1
733,222,referee,805,336,-1
733,1,ball,1244,498,-1
734,27,referee,1766,870,-1
734,155,referee,968,546,-1
734,222,referee,802,336,-1
734,1,ball,1230,495,-1
735,155,referee,968,546,-1
735,27,referee,1767,873,-1
735,222,referee,800,336,-1
735,1,ball,1216,491,-1
736,155,referee,970,546,-1
736,27,referee,1768,872,-1
736,222,referee,798,335,-1
736,1,ball,1201,488,-1
737,27,referee,1770,871,-1
737,155,referee,972,546,-1
737,222,referee,795,335,-1
737,1,ball,1187,485,-1
738,27,referee,1772,872,-1
738,155,referee,978,546,-1
738,222,referee,794,336,-1
738,1,ball,1187,485,-1
739,155,referee,981,546,-1
739,27,referee,1772,872,-1
739,222,referee,794,336,-1
739,1,ball,1187,485,-1
740,27,referee,1774,873,-1
740,155,referee,983,545,-1
740,222,referee,793,336,-1
740,1,ball,1187,485,-1
741,27,referee,1776,874,-1
741,155,referee,985,543,-1
741,222,referee,793,336,-1
741,1,ball,1187,485,-1
742,27,referee,1777,876,-1
742,155,referee,988,542,-1
742,222,referee,793,336,-1
742,1,ball,1187,485,-1
743,27,referee,1778,873,-1
743,155,referee,992,540,-1
743,222,referee,794,336,-1
743,1,ball,1187,485,-1
744,27,referee,1778,873,-1
744,155,referee,994,541,-1
744,222,referee,794,336,-1
744,1,ball,1187,485,-1
745,15,player,1172,552,1
745,27,referee,1778,873,-1
745,155,referee,995,540,-1
745,222,referee,795,337,-1
745,1,ball,1187,485,-1
746,15,player,1171,551,1
746,27,referee,1778,872,-1
746,155,referee,1000,540,-1
746,222,referee,794,337,-1
746,1,ball,1187,485,-1
747,15,player,1169,552,1
747,27,referee,1778,872,-1
747,222,referee,795,337,-1
747,155,referee,1004,540,-1
747,1,ball,1187,485,-1
748,15,player,1169,552,1
748,27,referee,1779,871,-1
748,222,referee,794,337,-1
748,1,ball,1187,485,-1
749,15,player,1168,552,1
749,27,referee,1779,871,-1
749,222,referee,794,337,-1
749,155,referee,1009,538,-1
749,1,ball,1187,485,-1
